CLASE ACCIDENTE,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIOS-CORREGIMIENTO- VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CODIGO,CONDICION DE LA VICTIMA,GRAVEDAD,EDAD,GENERO,LESIONADOS Y MUERTOS,CLINICA,CLASE VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA
DAÑOS,06/24/2022 12:00:00 AM,"2,022",1899-12-31T15:30:00.000,TARDE,VIERNES,MIRRIÑAO,CARRERA 28 No. 60A-62,URBANA,TECNICO,3.55,-76.29424,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,37,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/14/2022 12:00:00 AM,"2,022",1899-12-31T21:30:00.000,NOCHE,JUEVES,INDUSTRIAL,CALLE 42 CARRRA 35,URBANA,TECNICO,3.53865,-76.30644,NO RESPETAR PRELACION,132,NO APLICA,CHOQUE,23,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/01/2022 12:00:00 AM,"2,022",1899-12-31T18:30:00.000,NOCHE,MIERCOLES,SAN PEDRO,CARRERA 19 CALLE 41,URBANA,TECNICO,3.53642,-76.29062,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,39,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/11/2022 12:00:00 AM,"2,022",1899-12-31T14:30:00.000,TARDE,VIERNES,COLOMBINA,CALLE 30 CARRERA 21,URBANA,TECNICO,3.52622,-76.29305,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,NO APLICA,CHOQUE,48,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,06/13/2022 12:00:00 AM,"2,022",1899-12-31T16:30:00.000,TARDE,LUNES,VIA PALMIRA TIENDA NUEVA,CALLEJON ALMENDROS NO. 8-67,RURAL,TECNICO,3.56762,-76.22725,NO TENER PRECAUCION PARA ADELANTAR OTRO VEHICULO,157,NO APLICA,CHOQUE,25,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,07/01/2022 12:00:00 AM,"2,022",1899-12-31T17:20:00.000,TARDE,VIERNES,POPULAR MODELO,CARRERA 1 CALLE 32 -33,URBANA,TECNICO,3.52753,-76.27748,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,NO APLICA,CHOQUE,25,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,10/02/2022 12:00:00 AM,"2,022",1899-12-31T15:10:00.000,TARDE,DOMINGO,SAN PEDRO,CALLE 38 CARRERA 17,URBANA,TECNICO,3.53388,-76.28914,TRANSITAR EN CONTRA VIA,127,NO APLICA,CHOQUE,21,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/16/2022 12:00:00 AM,"2,022",1899-12-31T11:30:00.000,MAÑANA,MIERCOLES,PRADO,CALLE 42 CARRERA 39-40,URBANA,TECNICO,3.53897,-76.31026,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,32,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,10/16/2022 12:00:00 AM,"2,022",1899-12-31T01:10:00.000,MADRUGADA,DOMINGO,SANTA ISABEL,CARRERA 31 CALLE 46,URBANA,TECNICO,3.54143,-76.2995,TRANSITAR EN CONTRA VIA,127,NO APLICA,CHOQUE,21,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,10/10/2022 12:00:00 AM,"2,022",1899-12-31T20:10:00.000,NOCHE,LUNES,VIA CORONADO  ROZO,KM 3,URBANA,TECNICO,3.57008,-76.31423,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,42,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/16/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,MIERCOLES,RIVERA ESCOBAR,CARRERA 36 CALLE 30-54,URBANA,TECNICO,3.52782,-76.30683,ESTACIONAR SIN SEGURIDAD,125,NO APLICA,CHOQUE,43,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/14/2022 12:00:00 AM,"2,022",1899-12-31T08:00:00.000,MAÑANA,JUEVES,LOS MANGOS,CARRERA 28 CALLE 70,URBANA,TECNICO,3.55738,-76.29121,GIRAR BRUSCAMENTE,122,NO APLICA,CHOQUE,47,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/22/2022 12:00:00 AM,"2,022",1899-12-31T14:50:00.000,TARDE,MARTES,PRIMERO DE MAYO,CALLE 41 CARRERA 12,URBANA,TECNICO,3.53634,-76.28493,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,NO APLICA,CHOQUE,27,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/21/2022 12:00:00 AM,"2,022",1899-12-31T07:00:00.000,MAÑANA,MARTES,JORGE ELIECER GAITAN,CALLE 42 FRENTE AL No. 34b-10,URBANA,TECNICO,3.5388,-76.30477,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,38,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,05/07/2022 12:00:00 AM,"2,022",1899-12-31T00:30:00.000,MADRUGADA,SABADO,COLOMBIA,CALLE 36 CARRERA 31,URBANA,TECNICO,3.53203,-76.29231,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,29,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/12/2022 12:00:00 AM,"2,022",1899-12-31T21:45:00.000,NOCHE,MARTES,CENTRO,CALLE 28 CARRERA 28-45,URBANA,TECNICO,3.52553,-76.29917,TRANSPORTA PASEJERO PARTE EXTERNA,129,NO APLICA,CHOQUE OBJETO FIJO ANDEN,32,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/14/2022 12:00:00 AM,"2,022",1899-12-31T23:10:00.000,NOCHE,JUEVES,MUNICIPAL,CARRERA 1 CALLE 32A,URBANA,TECNICO,3.52732,-76.27757,GIRAR SIN TOMAR LAS MEDIDAS DE PRECAUCION,157,NO APLICA,CHOQUE,38,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,04/11/2022 12:00:00 AM,"2,022",1899-12-31T10:10:00.000,MAÑANA,LUNES,PRADO,CALLE 42 CARRERA 39-12,URBANA,TECNICO,3.53896,-76.30993,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,48,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,04/24/2022 12:00:00 AM,"2,022",1899-12-31T13:20:00.000,TARDE,DOMINGO,LOS ROBLES,CARRERA 33A CALLE 19-25,URBANA,TECNICO,3.51824,-76.30542,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,43,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/13/2022 12:00:00 AM,"2,022",1899-12-31T18:30:00.000,NOCHE,MIERCOLES,CENTRO POBLADO LA HERRADURA,CASA 85,RURAL,TECNICO,3.53693,-76.34983,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,20,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/14/2022 12:00:00 AM,"2,022",1899-12-31T14:00:00.000,TARDE,JUEVES,URIBE,CALLE 33 CARRERA 21,URBANA,TECNICO,3.52947,-76.29261,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,31,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/15/2022 12:00:00 AM,"2,022",1899-12-31T19:50:00.000,NOCHE,DOMINGO,ITALIA,CARRERA 24 CALLE 6-87,URBANA,TECNICO,3.50578,-76.29595,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,42,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/02/2022 12:00:00 AM,"2,022",1899-12-31T07:30:00.000,MAÑANA,MIERCOLES,SANTA RITA,CARRERA 28 CALLE 37A,URBANA,TECNICO,3.53422,-76.2978,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,45,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/22/2022 12:00:00 AM,"2,022",1899-12-31T11:00:00.000,MAÑANA,DOMINGO,DEPARTAMENTAL,CARRERA 34A CALLE 51-52,URBANA,TECNICO,3.54511,-76.30267,ESTACIONAR SIN SEGURIDAD,125,NO APLICA,CHOQUE OBJETO FIJO POSTE,59,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/26/2022 12:00:00 AM,"2,022",1899-12-31T19:50:00.000,NOCHE,JUEVES,SESQUI,CARRERA 32 CALLE 10,URBANA,TECNICO,3.5094,-76.30795,HACER MAL USO DEL CARRIL,157,NO APLICA,CHOQUE,50,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/24/2022 12:00:00 AM,"2,022",1899-12-31T11:00:00.000,MAÑANA,VIERNES,LA DOLORES,TRANSV 1 No. 1-36,RURAL,TECNICO,3.49566,-76.48134,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,28,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,06/09/2022 12:00:00 AM,"2,022",1899-12-31T14:20:00.000,TARDE,JUEVES,DELICIAS,CARRERA 26 CALLE 26,URBANA,TECNICO,3.52312,-76.29787,ADELANTAR POR LA DERECHA,102,NO APLICA,CHOQUE,53,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/11/2022 12:00:00 AM,"2,022",1899-12-31T13:00:00.000,TARDE,VIERNES,SANTA RITA,CARRERA 27 CALLE 37,URBANA,TECNICO,3.53345,-76.29695,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,64,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,05/17/2022 12:00:00 AM,"2,022",1899-12-31T20:20:00.000,NOCHE,MARTES,OLIMPICO,CALLE 25 CARRERA 41,URBANA,TECNICO,3.52332,-76.31023,NO RESPETAR PRELACION,123,NO APLICA,CHOQUE,38,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/27/2022 12:00:00 AM,"2,022",1899-12-31T00:40:00.000,MADRUGADA,DOMINGO,COLOMBIA,CALLE 39 CARRERA 33,URBANA,TECNICO,3.5363,-76.30252,TRANSITAR EN CONTRA VIA,127,NO APLICA,CHOQUE,39,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,09/27/2022 12:00:00 AM,"2,022",1899-12-31T15:45:00.000,TARDE,MARTES,LORETO,CARRERA 35 CALLE 36-37,URBANA,TECNICO,3.53414,-76.3057,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,35,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/25/2022 12:00:00 AM,"2,022",1899-12-31T16:20:00.000,TARDE,LUNES,RIVERA ESCOBAR,CALLE 31 CARRERA 36,URBANA,TECNICO,3.5291,-76.30651,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,50,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/25/2022 12:00:00 AM,"2,022",1899-12-31T22:50:00.000,NOCHE,SABADO,MUNICIPAL,CARRERA 1 CALLE 31 30,URBANA,TECNICO,3.52506,-76.27813,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,44,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/16/2022 12:00:00 AM,"2,022",1899-12-31T07:20:00.000,MAÑANA,JUEVES,CENTRO,CARRERA 33A CALLE 30-67,URBANA,TECNICO,3.52813,-76.30437,POR ESTABLECER,157,NO APLICA,CHOQUE,35,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,07/09/2022 12:00:00 AM,"2,022",1899-12-31T06:20:00.000,MAÑANA,SABADO,OBRERO,CALLE 34 CARRERA 26,URBANA,TECNICO,3.53091,-76.2965,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,30,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/06/2022 12:00:00 AM,"2,022",1899-12-31T16:00:00.000,TARDE,MIERCOLES,VIA AEROPUERTO ZONA FRANCA PALMASECA,PUERTA 5 ZONZ DE CARGUE,RURAL,TECNICO,3.54637,-76.38761,LA PUEERTA MAL ASEGURADA,157,NO APLICA,CHOQUE OBJETO FIJO PUERTA,79,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/17/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,VIERNES,BARRIO NUEVO,CARRERA 32 CALLE22,URBANA,TECNICO,3.5207,-76.30353,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,65,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/20/2022 12:00:00 AM,"2,022",1899-12-31T17:00:00.000,TARDE,MIERCOLES,LIBERTADORES,CALLE 28 CARRERA 18,URBANA,TECNICO,3.5243,-76.29071,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,40,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/09/2022 12:00:00 AM,"2,022",1899-12-31T17:00:00.000,TARDE,MIERCOLES,TREBOL,CALLE 26 CARRERA 23A,URBANA,TECNICO,3.52274,-76.2954,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,19,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/13/2022 12:00:00 AM,"2,022",1899-12-31T12:00:00.000,TARDE,DOMINGO,CAMPESTRE,CALLE 42 CARRERA 3,URBANA,TECNICO,3.5369,-76.27986,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,55,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,04/26/2022 12:00:00 AM,"2,022",1899-12-31T14:30:00.000,TARDE,MARTES,CENTRO,CALLE 27 CARRERA 29,URBANA,TECNICO,3.52459,-76.30019,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,38,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/09/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,LUNES,ZAMORANO,CARRERA 28 CALLE 65 -66,URBANA,TECNICO,3.553,-76.29317,POR ESTABLECER,157,NO APLICA,CHOQUE,69,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,02/14/2022 12:00:00 AM,"2,022",1899-12-31T17:00:00.000,TARDE,LUNES,LOS MANGOS,CALLE 70 CARRERA 31,URBANA,TECNICO,3.55837,-76.29567,NO SABER MANIOBRAR EN UNA SITUACION DE PELIGRO,127,NO APLICA,CHOQUE,37,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,03/12/2022 12:00:00 AM,"2,022",1899-12-31T14:00:00.000,TARDE,SABADO,SAN PEDRO,CALLE 37 CARRERA 18,URBANA,TECNICO,3.53284,-76.28983,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,44,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,03/07/2022 12:00:00 AM,"2,022",1899-12-31T18:30:00.000,NOCHE,LUNES,CENTRO,CALLE 32 CARRERA 26,URBANA,TECNICO,3.52847,-76.29691,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,72,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/07/2022 12:00:00 AM,"2,022",1899-12-31T18:30:00.000,NOCHE,LUNES,CENTRO,CALLE 32 CARRERA 26,URBANA,TECNICO,3.52847,-76.29691,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,51,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/11/2022 12:00:00 AM,"2,022",1899-12-31T08:30:00.000,MAÑANA,LUNES,CENTRO,CARRERA 26 CALLE 30-56,URBANA,TECNICO,3.52631,-76.29735,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,56,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/29/2022 12:00:00 AM,"2,022",1899-12-31T06:20:00.000,MAÑANA,VIERNES,INDUSTRIAL,CALLE 42 CARRERA 34,URBANA,TECNICO,3.53854,-76.30271,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,30,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,04/21/2022 12:00:00 AM,"2,022",1899-12-31T16:00:00.000,TARDE,JUEVES,ZONA FRANCA  DEL PACIFICO,OPER COMEX BODGA 96,RURAL,TECNICO,3.56205,-76.45142,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,52,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,04/19/2022 12:00:00 AM,"2,022",1899-12-31T13:00:00.000,TARDE,MARTES,LORETO,CALLE 37 CARRERA 34,URBANA,TECNICO,3.5345,-76.30354,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,53,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/26/2022 12:00:00 AM,"2,022",1899-12-31T20:00:00.000,NOCHE,MARTES,MERCEDES,CALLE 54 CARRERA 28,URBANA,TECNICO,3.54665,-76.29571,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,27,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/24/2022 12:00:00 AM,"2,022",1899-12-31T13:00:00.000,TARDE,DOMINGO,ALAMEDA,CARRERA 28 CALLE 71-30,URBANA,TECNICO,3.55788,-76.29114,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,59,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/14/2022 12:00:00 AM,"2,022",1899-12-31T07:30:00.000,MAÑANA,LUNES,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,3.53783,-76.29723,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,59,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,04/29/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,VIERNES,BARRIO NUEVO,CALLE 23 CARRERA 32,URBANA,TECNICO,3.52147,-76.30337,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,18,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/19/2022 12:00:00 AM,"2,022",1899-12-31T07:45:00.000,MAÑANA,MARTES,VERSALLES,CALLE 42 CARRERA 31-80,URBANA,TECNICO,3.53842,-76.30052,ADELANTAR POR LA DERECHA,102,NO APLICA,CHOQUE,24,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,09/21/2022 12:00:00 AM,"2,022",1899-12-31T18:30:00.000,NOCHE,MIERCOLES,BENEDICTA,CALLE 47 CARRERA 34 -40,URBANA,TECNICO,3.54244,-76.30255,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,21,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/05/2022 12:00:00 AM,"2,022",1899-12-31T13:00:00.000,TARDE,DOMINGO,MUNICIPAL,CARRERA 1 CALLE 31 30,URBANA,TECNICO,3.5252,-76.27808,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,46,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/16/2022 12:00:00 AM,"2,022",1899-12-31T07:20:00.000,MAÑANA,JUEVES,CENTRO,CARRERA 33A CALLE 30-67,URBANA,TECNICO,3.52813,-76.30437,CAMBIO DE CARRIL SIN PRECAUCION,157,NO APLICA,CHOQUE,51,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,OFICIAL,N/A
DAÑOS,03/02/2022 12:00:00 AM,"2,022",1899-12-31T09:15:00.000,MAÑANA,MIERCOLES,FLORES,CARRERA 2 CALLE 25,URBANA,TECNICO,3.52055,-76.2785,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,48,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/29/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,VIERNES,BARRIO NUEVO,CALLE 23 CARRERA 32,URBANA,TECNICO,3.52147,-76.30337,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,45,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/28/2022 12:00:00 AM,"2,022",1899-12-31T08:30:00.000,MAÑANA,JUEVES,VERSALLES,CALLE 42 CARRERA 28-06,URBANA,TECNICO,3.53781,-76.29727,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,NO APLICA,CHOQUE,24,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,07/31/2022 12:00:00 AM,"2,022",1899-12-31T10:30:00.000,MAÑANA,DOMINGO,BARRIO NUEVO,CALLE 23 CARRERA 34-02,URBANA,TECNICO,3.52188,-76.30588,PERDIDA DEL CONTROL DEL VEHICULO,157,NO APLICA,CHOQUE OBJETO FIJO INMUEBLE,32,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/18/2022 12:00:00 AM,"2,022",1899-12-31T08:40:00.000,MAÑANA,LUNES,BARRIO NUEVO,CARRERA 31 CALLE 21-16,URBANA,TECNICO,3.52016,-76.30291,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,27,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/16/2022 12:00:00 AM,"2,022",1899-12-31T14:40:00.000,TARDE,LUNES,VERSALLES,CALLE 42 CARRERA 30,URBANA,TECNICO,3.53816,-76.29878,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,21,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/13/2022 12:00:00 AM,"2,022",1899-12-31T09:40:00.000,MAÑANA,DOMINGO,MONTECLARO,CARRERA 28 CALLE 74,URBANA,TECNICO,3.55977,-76.29091,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,19,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/30/2022 12:00:00 AM,"2,022",1899-12-31T13:30:00.000,TARDE,SABADO,PRADO,CALLE 36 CARRERA 44,URBANA,TECNICO,3.53334,-76.31501,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,62,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/29/2022 12:00:00 AM,"2,022",1899-12-31T06:20:00.000,MAÑANA,VIERNES,INDUSTRIAL,CALLE 42 CARRERA 34,URBANA,TECNICO,3.53854,-76.30271,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,23,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,04/06/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,MIERCOLES,PRADO,CARRERA 41 CALLE 35,URBANA,TECNICO,3.53228,-76.31135,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,54,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/12/2022 12:00:00 AM,"2,022",1899-12-31T14:00:00.000,TARDE,SABADO,SAN PEDRO,CALLE 37 CARRERA 18,URBANA,TECNICO,3.53284,-76.28983,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,25,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/24/2022 12:00:00 AM,"2,022",1899-12-31T18:00:00.000,NOCHE,DOMINGO,SANTA BARBARA,CALLE 31 CARRERA 45,URBANA,TECNICO,3.5298,-76.31537,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,22,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,10/18/2022 12:00:00 AM,"2,022",1899-12-31T11:20:00.000,MAÑANA,MARTES,INDUSTRIAL,CARRERA 35 CALLE 42A,URBANA,TECNICO,3.53945,-76.30674,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,22,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/11/2022 12:00:00 AM,"2,022",1899-12-31T13:00:00.000,TARDE,VIERNES,SANTA RITA,CARRERA 27 CALLE 37,URBANA,TECNICO,3.53345,-76.29695,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,25,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/22/2022 12:00:00 AM,"2,022",1899-12-31T13:42:00.000,TARDE,VIERNES,OLIMPICO,CALLE 27 CARRERA 34,URBANA,TECNICO,3.52148,-76.30358,CAMBIO DE CARRIL CON O SIN INDICACION,157,NO APLICA,CHOQUE,21,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/14/2022 12:00:00 AM,"2,022",1899-12-31T21:30:00.000,NOCHE,JUEVES,INDUSTRIAL,CALLE 42 CARRRA 35,URBANA,TECNICO,3.53865,-76.30644,NO RESPETAR PRELACION,132,NO APLICA,CHOQUE,40,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/12/2022 12:00:00 AM,"2,022",1899-12-31T21:45:00.000,NOCHE,MARTES,CENTRO,CALLE 28 CARRERA 28-45,URBANA,TECNICO,3.52553,-76.29917,TRANSPORTA PASEJERO PARTE EXTERNA,129,NO APLICA,CHOQUE OBJETO FIJO ANDEN,43,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
